remoteip,date3,time,date,requests,req_protocol,req_method,status,Response_time,bytes_sent,referal,user_agent,virtual_host,serveid,error_level,error_message
localhost1,06-01-2013,16:27:32,'2013-01-06 16:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,635,626,www.yahoo.com,Crome,virtualhost2,server1,error,Bad Request
localhost1,06-01-2013,16:33:32,'2013-01-06 16:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,263,6640,www.yahoo.com,Crome,virtualhost1,server1,,
localhost1,06-01-2013,16:39:32,'2013-01-06 16:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4849,283,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost2,06-01-2013,16:45:32,'2013-01-06 16:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,681,200,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost2,06-01-2013,16:51:32,'2013-01-06 16:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,659,627,www.flipkart.com,IE8,virtualhost1,server1,,
localhost2,06-01-2013,17:03:32,'2013-01-06 17:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,10171,283,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost3,06-01-2013,17:09:32,'2013-01-06 17:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,408,772,200,www.ebay.com,Opera/9.80,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost3,06-01-2013,17:15:32,'2013-01-06 17:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,463,627,www.amazon.com,Opera/9.80,virtualhost2,server1,,
localhost3,06-01-2013,17:21:32,'2013-01-06 17:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1021,6641,www.amazon.com,Opera/9.80,virtualhost2,server1,,
localhost3,06-01-2013,17:27:32,'2013-01-06 17:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4928,283,www.4shared.com,Opera/9.80,virtualhost1,server1,,
localhost3,06-01-2013,17:33:32,'2013-01-06 17:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,200,200,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,06-01-2013,17:39:32,'2013-01-06 17:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,737,627,www.facebook.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,06-01-2013,17:45:32,'2013-01-06 17:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1112,6640,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost4,06-01-2013,17:51:32,'2013-01-06 17:51:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,343,200,www.facebook.com,Opera/9.80,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost4,06-01-2013,17:57:32,'2013-01-06 17:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5020,283,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost4,06-01-2013,18:03:32,'2013-01-06 18:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,403,685,627,www.google.com,Opera/9.80,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost5,06-01-2013,18:09:32,'2013-01-06 18:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,458,6635,www.google.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,06-01-2013,18:15:32,'2013-01-06 18:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5171,283,www.google.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,06-01-2013,18:27:32,'2013-01-06 18:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,628,627,www.google.com,Crome,virtualhost2,server1,,
localhost5,06-01-2013,18:33:32,'2013-01-06 18:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,389,6639,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,06-01-2013,18:39:32,'2013-01-06 18:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,5699,283,www.yahoo.com,Crome,virtualhost2,server1,,
localhost4,06-01-2013,18:45:32,'2013-01-06 18:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,414,722,200,www.yahoo.com,IE8,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost1,06-01-2013,18:51:32,'2013-01-06 18:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,667,627,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost1,06-01-2013,18:57:32,'2013-01-06 18:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,643,6639,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost1,06-01-2013,19:03:32,'2013-01-06 19:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6844,283,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost1,06-01-2013,19:09:32,'2013-01-06 19:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,753,200,www.flipkart.com,IE8,virtualhost2,server1,,
localhost2,06-01-2013,19:15:32,'2013-01-06 19:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,668,627,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost2,06-01-2013,19:21:32,'2013-01-06 19:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,400,1132,6639,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,error,Bad Request
localhost3,06-01-2013,19:27:32,'2013-01-06 19:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5480,283,www.ebay.com,Crome,virtualhost1,server1,,
localhost3,06-01-2013,19:33:32,'2013-01-06 19:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,796,200,www.ebay.com,Crome,virtualhost1,server1,,
localhost3,06-01-2013,19:39:32,'2013-01-06 19:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,1296,627,www.ebay.com,Opera/9.80,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost4,06-01-2013,19:45:32,'2013-01-06 19:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,749,6646,www.amazon.com,Opera/9.80,virtualhost1,server1,,
localhost4,06-01-2013,19:51:32,'2013-01-06 19:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,6861,283,www.amazon.com,Opera/9.80,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost5,06-01-2013,20:03:32,'2013-01-06 20:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,231,627,www.4shared.com,Opera/9.80,virtualhost2,server1,,
localhost5,06-01-2013,20:09:32,'2013-01-06 20:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,284,6643,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,06-01-2013,20:15:32,'2013-01-06 20:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6138,283,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,06-01-2013,20:21:32,'2013-01-06 20:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,293,200,www.4shared.com,Crome,virtualhost2,server1,,
localhost4,06-01-2013,20:27:32,'2013-01-06 20:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,387,627,www.4shared.com,Crome,virtualhost1,server1,,
localhost2,06-01-2013,20:33:32,'2013-01-06 20:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,404,269,6641,www.facebook.com,Crome,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost2,06-01-2013,20:39:32,'2013-01-06 20:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3261,283,www.facebook.com,Crome,virtualhost2,server1,,
localhost2,06-01-2013,20:45:32,'2013-01-06 20:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,282,200,www.facebook.com,IE8,virtualhost2,server1,,
localhost2,06-01-2013,20:51:32,'2013-01-06 20:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,403,230,625,www.google.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost3,06-01-2013,21:03:32,'2013-01-06 21:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,414,12618,283,www.google.com,IE8,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,06-01-2013,21:09:32,'2013-01-06 21:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,400,497,200,www.google.com,Opera/9.80,virtualhost1,server1,error,Bad Request
localhost4,06-01-2013,21:15:32,'2013-01-06 21:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,415,627,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost5,06-01-2013,21:21:32,'2013-01-06 21:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,371,6642,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,06-01-2013,21:27:32,'2013-01-06 21:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4996,283,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,06-01-2013,21:33:32,'2013-01-06 21:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,401,261,200,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost2,06-01-2013,21:45:32,'2013-01-06 21:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,367,6639,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost2,06-01-2013,21:51:32,'2013-01-06 21:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5027,283,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost3,06-01-2013,21:57:32,'2013-01-06 21:57:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,393,200,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost3,06-01-2013,22:03:32,'2013-01-06 22:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,408,331,626,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost3,06-01-2013,22:09:32,'2013-01-06 22:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,912,6641,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,06-01-2013,22:15:32,'2013-01-06 22:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,9641,283,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,06-01-2013,22:21:32,'2013-01-06 22:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,327,200,www.ebay.com,Crome,virtualhost2,server1,,
localhost4,06-01-2013,22:27:32,'2013-01-06 22:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,260,627,www.amazon.com,Crome,virtualhost2,server1,,
localhost4,06-01-2013,22:33:32,'2013-01-06 22:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,348,6641,www.amazon.com,IE8,virtualhost2,server1,,
localhost4,06-01-2013,22:39:32,'2013-01-06 22:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,7767,283,www.amazon.com,IE8,virtualhost2,server1,,
localhost4,06-01-2013,22:45:32,'2013-01-06 22:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,320,200,www.4shared.com,IE8,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost4,06-01-2013,22:51:32,'2013-01-06 22:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,273,627,www.facebook.com,IE8,virtualhost1,server1,,
localhost5,06-01-2013,22:57:32,'2013-01-06 22:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,387,6641,www.facebook.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost5,06-01-2013,23:03:32,'2013-01-06 23:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6561,283,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,06-01-2013,23:15:32,'2013-01-06 23:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,620,627,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,06-01-2013,23:21:32,'2013-01-06 23:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,364,6642,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,06-01-2013,23:27:32,'2013-01-06 23:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,414,12936,283,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,06-01-2013,23:33:32,'2013-01-06 23:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,268,200,www.yahoo.com,Crome,virtualhost2,server1,,
localhost1,06-01-2013,23:39:32,'2013-01-06 23:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,199,627,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,06-01-2013,23:45:32,'2013-01-06 23:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,349,6643,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost2,06-01-2013,23:51:32,'2013-01-06 23:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,3906,283,www.timesofindia.com,IE8,virtualhost2,server1,error,Bad Request
localhost3,06-01-2013,23:57:32,'2013-01-06 23:57:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,847,200,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost3,07-01-2013,00:03:32,'2013-01-07 00:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,207,627,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost4,07-01-2013,00:09:32,'2013-01-07 00:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1108,6640,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost4,07-01-2013,00:15:32,'2013-01-07 00:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,8637,283,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost5,07-01-2013,00:27:32,'2013-01-07 00:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,252,627,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,07-01-2013,00:33:32,'2013-01-07 00:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,768,6642,www.ebay.com,Mozilla/5.0,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost4,07-01-2013,00:39:32,'2013-01-07 00:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,9809,283,www.ebay.com,Mozilla/5.0,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost1,07-01-2013,00:45:32,'2013-01-07 00:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,728,200,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,07-01-2013,00:51:32,'2013-01-07 00:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,619,626,www.ebay.com,Crome,virtualhost1,server1,,
localhost3,07-01-2013,00:57:32,'2013-01-07 00:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1850,6641,www.amazon.com,IE8,virtualhost1,server1,,
localhost4,07-01-2013,01:03:32,'2013-01-07 01:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,10418,283,www.amazon.com,IE8,virtualhost2,server1,,
localhost4,07-01-2013,01:09:32,'2013-01-07 01:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,353,200,www.amazon.com,IE8,virtualhost2,server1,,
localhost5,07-01-2013,01:21:32,'2013-01-07 01:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,404,370,6643,www.4shared.com,IE8,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,07-01-2013,01:27:32,'2013-01-07 01:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5066,283,www.4shared.com,Opera/9.80,virtualhost2,server1,,
localhost4,07-01-2013,01:33:32,'2013-01-07 01:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,516,200,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost1,07-01-2013,01:39:32,'2013-01-07 01:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,247,627,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost1,07-01-2013,01:45:32,'2013-01-07 01:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,453,6639,www.facebook.com,Opera/9.80,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost1,07-01-2013,01:51:32,'2013-01-07 01:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,2441756,283,www.facebook.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,07-01-2013,02:03:32,'2013-01-07 02:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,414,627,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost2,07-01-2013,02:09:32,'2013-01-07 02:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,381,6647,www.google.com,Opera/9.80,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost3,07-01-2013,02:15:32,'2013-01-07 02:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6832,283,www.yahoo.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,07-01-2013,02:21:32,'2013-01-07 02:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,554,200,www.yahoo.com,Crome,virtualhost1,server1,,
localhost4,07-01-2013,02:27:32,'2013-01-07 02:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,651,627,www.yahoo.com,Crome,virtualhost2,server1,error,Bad Request
localhost4,07-01-2013,02:33:32,'2013-01-07 02:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,428,6641,www.yahoo.com,Crome,virtualhost2,server1,,
localhost5,07-01-2013,02:39:32,'2013-01-07 02:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,12998,283,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost5,07-01-2013,02:45:32,'2013-01-07 02:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,840,200,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost2,07-01-2013,02:51:32,'2013-01-07 02:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,222,627,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost4,07-01-2013,02:57:32,'2013-01-07 02:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,358,6642,www.timesofindia.com,IE8,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost1,07-01-2013,03:03:32,'2013-01-07 03:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4040,283,www.flipkart.com,IE8,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost1,07-01-2013,03:15:32,'2013-01-07 03:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,215,626,www.flipkart.com,Crome,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost1,07-01-2013,03:21:32,'2013-01-07 03:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,390,6641,www.flipkart.com,Crome,virtualhost2,server1,,
localhost2,07-01-2013,03:27:32,'2013-01-07 03:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3554,283,www.ebay.com,Crome,virtualhost2,server1,,
localhost3,07-01-2013,03:33:32,'2013-01-07 03:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,259,200,www.ebay.com,Crome,virtualhost2,server1,,
localhost4,07-01-2013,03:39:32,'2013-01-07 03:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,214,627,www.ebay.com,IE8,virtualhost2,server1,,
localhost5,07-01-2013,03:45:32,'2013-01-07 03:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,534,6642,www.ebay.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost2,07-01-2013,03:51:32,'2013-01-07 03:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5846,283,www.amazon.com,IE8,virtualhost1,server1,,
localhost4,07-01-2013,03:57:32,'2013-01-07 03:57:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,751,200,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost1,07-01-2013,04:03:32,'2013-01-07 04:03:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,319,625,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost1,07-01-2013,04:09:32,'2013-01-07 04:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,415,6642,www.amazon.com,Mozilla/5.0,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost2,07-01-2013,04:15:32,'2013-01-07 04:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,18672,283,www.4shared.com,Crome,virtualhost1,server1,,
localhost2,07-01-2013,04:21:32,'2013-01-07 04:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,761,200,www.4shared.com,Crome,virtualhost1,server1,,
localhost2,07-01-2013,04:27:32,'2013-01-07 04:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,363,627,www.4shared.com,Crome,virtualhost1,server1,error,Bad Request
localhost2,07-01-2013,04:33:32,'2013-01-07 04:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,384,6644,www.4shared.com,IE8,virtualhost2,server1,,
localhost4,07-01-2013,04:45:32,'2013-01-07 04:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,747,200,www.facebook.com,IE8,virtualhost1,server1,,
localhost5,07-01-2013,04:51:32,'2013-01-07 04:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,679,626,www.facebook.com,IE8,virtualhost1,server1,,
localhost2,07-01-2013,04:57:32,'2013-01-07 04:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,401,10810,283,www.facebook.com,Opera/9.80,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost4,07-01-2013,05:03:32,'2013-01-07 05:03:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,720,6648,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost1,07-01-2013,05:09:32,'2013-01-07 05:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,2323983,283,www.google.com,Opera/9.80,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost1,07-01-2013,05:15:32,'2013-01-07 05:15:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,327,200,www.google.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,07-01-2013,05:21:32,'2013-01-07 05:21:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,258,626,www.google.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,07-01-2013,05:27:32,'2013-01-07 05:27:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,875,6657,www.google.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,07-01-2013,05:39:32,'2013-01-07 05:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,749,200,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost3,07-01-2013,05:45:32,'2013-01-07 05:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,254,624,www.yahoo.com,Crome,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost4,07-01-2013,05:51:32,'2013-01-07 05:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,298,6649,www.yahoo.com,Crome,virtualhost2,server1,,
localhost4,07-01-2013,05:57:32,'2013-01-07 05:57:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,10418,283,www.timesofindia.com,IE8,virtualhost2,server1,,
localhost4,07-01-2013,06:03:32,'2013-01-07 06:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,297,200,www.timesofindia.com,Opera/9.80,virtualhost2,server1,,
localhost4,07-01-2013,06:09:32,'2013-01-07 06:09:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,675,626,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,07-01-2013,06:15:32,'2013-01-07 06:15:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,285,6650,www.timesofindia.com,Mozilla/5.0,virtualhost1,server1,,
localhost5,07-01-2013,06:21:32,'2013-01-07 06:21:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,403,4107,283,www.flipkart.com,IE8,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost5,07-01-2013,06:33:32,'2013-01-07 06:33:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,635,626,www.flipkart.com,IE8,virtualhost2,server1,,
localhost2,07-01-2013,06:39:32,'2013-01-07 06:39:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,278,200,www.flipkart.com,Opera/9.80,virtualhost2,server1,,
localhost4,07-01-2013,06:45:32,'2013-01-07 06:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,587,6656,www.ebay.com,Mozilla/5.0,virtualhost1,server1,,
localhost1,07-01-2013,06:51:32,'2013-01-07 06:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,2851932,283,www.ebay.com,Crome,virtualhost1,server1,,
